customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_squared,tenure_sqrt,tenure_log,tenure_group,tenure^2,SeniorCitizen_zscore,tenure_zscore,MonthlyCharges_zscore,tenure_squared_zscore,tenure_sqrt_zscore,tenure_log_zscore,tenure^2_zscore
3318-ISQFQ,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.5,413,No,400,4.47213595499958,3.044522437723423,1-2yr,400.0,-0.43988526114243554,-0.5037219087226913,-1.5042080962359408,-0.698176309883096,-0.2577519307429957,0.006620041520923426,-0.698176309883096
1106-HRLKZ,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,808.95,No,1600,6.324555320336759,3.713572066704308,2-4yr,1600.0,-0.43988526114243554,0.3106275468342729,-1.5008847381941588,-0.028448760932107183,0.4854251060379934,0.5856281761404366,-0.028448760932107183
2483-XSSMZ,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,47.85,1886.4,No,1521,6.244997998398398,3.6888794541139363,2-4yr,1521.0,-0.43988526114243554,0.2699100740564247,-0.5620360913907557,-0.07253915790471395,0.4535072931071077,0.564258724704358,-0.07253915790471395
8603-IJWDN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.7257651497997526,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,1679.25,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,-1.3629653794602075,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
9369-XFEHK,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,Yes,1089,5.744562646538029,3.5263605246161616,2-4yr,1089.0,2.2729973082324975,0.025605237389335452,0.5263636672928351,-0.31364107552706993,0.2527363074138409,0.4236117859231467,-0.31364107552706993
2604-XVDAM,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.8,540.95,No,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,-0.6966320920829252,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
3717-OFRTN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,19.75,No,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-1.4958997011314858,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
9046-JBFWA,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,537.35,No,729,5.196152422706632,3.332204510175204,2-4yr,729.0,-0.43988526114243554,-0.2186995992777538,-1.5158398493821776,-0.5145593402123666,0.032718155631438935,0.25558551869711693,-0.5145593402123666
3280-NMUVX,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,678.8,No,1156,5.830951894845301,3.5553480614894135,2-4yr,1156.0,-0.43988526114243554,0.06632271016718366,-1.5008847381941588,-0.27624795404397307,0.2873950389991962,0.4486981456267786,-0.27624795404397307
1206-EHBDD,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.3,4513.65,No,3136,7.483314773547883,4.04305126783455,4-6yr,3136.0,-0.43988526114243554,0.9621071112798443,0.5163935931674893,0.8288025017251585,0.9503108834670433,0.8707656747336829,0.8288025017251585
8361-LBRDI,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.35,1423.85,No,3364,7.615773105863909,4.07753744390572,4-6yr,3364.0,-0.43988526114243554,1.0435420568355407,-1.3430252312095157,0.9560507360258463,1.0034521930158438,0.900610660235795,0.9560507360258463
4883-KCPZJ,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,555.4,No,484,4.69041575982343,3.1354942159291497,1-2yr,484.0,-0.43988526114243554,-0.4222869631669948,-1.3131150088334782,-0.6512953814565268,-0.1701796770872507,0.08534872967840955,-0.6512953814565268
9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.1,225.55,No,100,3.1622776601683795,2.3978952727983707,0-1yr,100.0,-0.43988526114243554,-0.9108966365011734,-1.2848664654783315,-0.8656081971208431,-0.7832574530729572,-0.5529832709087674,-0.8656081971208431
7277-KAMWT,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,268.45,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,-1.487591306027031,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
3842-IYKUE,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,2917.5,Yes,1225,5.916079783099616,3.58351893845611,2-4yr,1225.0,-0.43988526114243554,0.10704018294503187,0.6825614952565872,-0.2377386199792912,0.32154772220046995,0.47307775248483536,-0.2377386199792912
6641-XRPSU,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,Yes,1156,5.830951894845301,3.5553480614894135,2-4yr,1156.0,-0.43988526114243554,0.06632271016718366,0.17408771486394778,-0.27624795404397307,0.2873950389991962,0.4486981456267786,-0.27624795404397307
1374-DMZUI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,Yes,16,2.0,1.6094379124341003,0-1yr,16.0,2.2729973082324975,-1.1552014731682625,0.9816637190169634,-0.9124891255474125,-1.2495547092795463,-1.235329102483221,-0.9124891255474125
2545-LXYVJ,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.7,1492.1,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,-1.4643277997345572,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
3234-VKACU,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.3,132.4,No,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,0.18405778898929356,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
8357-EQXFO,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,Yes,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,-0.43988526114243554,-1.033049054834718,1.016558978455674,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes,729,5.196152422706632,3.332204510175204,2-4yr,729.0,2.2729973082324975,-0.2186995992777538,0.35687240716195545,-0.5145593402123666,0.032718155631438935,0.25558551869711693,-0.5145593402123666
8120-JDCAM,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,No,16,2.0,1.6094379124341003,0-1yr,16.0,-0.43988526114243554,-1.1552014731682625,0.15913260367592888,-0.9124891255474125,-1.2495547092795463,-1.235329102483221,-0.9124891255474125
8917-FAEMR,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,784.25,No,1369,6.082762530298219,3.6375861597263857,2-4yr,1369.0,-0.43988526114243554,0.18847512850072828,-1.4925763430897039,-0.15737131410517252,0.38841961550041115,0.5198685428473501,-0.15737131410517252
7047-YXDMZ,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,417.7,No,441,4.58257569495584,3.091042453358316,1-2yr,441.0,-0.43988526114243554,-0.46300443594484303,-1.487591306027031,-0.6752939519606038,-0.21344431864425428,0.04687933815375898,-0.6752939519606038
2858-EIMXH,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,5016.25,No,2809,7.280109889280518,3.9889840465642745,4-6yr,2809.0,2.2729973082324975,0.8399546929462997,1.0331757686645837,0.6463017446360141,0.8687865771597858,0.8239748843711682,0.6463017446360141
9524-EGPJC,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes,324,4.242640687119285,2.9444389791664403,1-2yr,324.0,-0.43988526114243554,-0.5851568542783877,0.842082681262121,-0.7405923879833253,-0.34982374575961966,-0.07999406621517634,-0.7405923879833253
6993-OHLXR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,119.75,Yes,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,0.13919245542523734,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
8818-XYFCQ,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,Yes,1024,5.656854249492381,3.4965075614664802,2-4yr,1024.0,-0.43988526114243554,-0.015112235388512757,1.1561400162105162,-0.3499179844285818,0.21754834304847673,0.3977764700400915,-0.3499179844285818
6419-ZTTLE,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.75,485.2,No,529,4.795831523312719,3.1780538303479458,1-2yr,529.0,2.2729973082324975,-0.3815694903891466,-1.4626661207136662,-0.6261805983708647,-0.12788764742812672,0.12218062059850286,-0.6261805983708647
0929-HYQEW,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,160.85,No,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,-0.43988526114243554,-1.1959189459461108,-0.4855988564297708,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
6614-YOLAC,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,-0.20311342287830444,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
7426-RHZGU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,No,81,3.0,2.302585092994046,0-1yr,81.0,-0.43988526114243554,-0.9516141092790216,1.034837447685475,-0.8762122166459005,-0.8483620578273654,-0.6354664934206943,-0.8762122166459005
4065-JJAVA,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,No,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-0.5072006837013535,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
4695-VADHF,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,990.85,Yes,324,4.242640687119285,2.9444389791664403,1-2yr,324.0,-0.43988526114243554,-0.5851568542783877,-0.24299371937968778,-0.7405923879833253,-0.34982374575961966,-0.07999406621517634,-0.7405923879833253
3863-IUBJR,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,696.35,Yes,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,-0.3692813249674023,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
7649-SIJJF,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,0.5097468770839253,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
9361-YNQWJ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.4,1601.2,No,4096,8.0,4.174387269895637,4-6yr,4096.0,-0.43988526114243554,1.28784689350263,-1.341363552188625,1.3645845408859496,1.1576011994335387,0.9844263215194939,1.3645845408859496
3748-FVMZZ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,No,16,2.0,1.6094379124341003,0-1yr,16.0,-0.43988526114243554,-1.1552014731682625,-0.8212580186497486,-0.9124891255474125,-1.2495547092795463,-1.235329102483221,-0.9124891255474125
9391-TTOYH,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,470.2,No,529,4.795831523312719,3.1780538303479458,1-2yr,529.0,-0.43988526114243554,-0.3815694903891466,-1.5042080962359408,-0.6261805983708647,-0.12788764742812672,0.12218062059850286,-0.6261805983708647
1452-XRSJV,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,2066,No,1521,6.244997998398398,3.6888794541139363,2-4yr,1521.0,-0.43988526114243554,0.2699100740564247,-0.4556886340537333,-0.07253915790471395,0.4535072931071077,0.564258724704358,-0.07253915790471395
3422-WJOYD,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.35,1426.45,No,784,5.291502622129181,3.367295829986474,2-4yr,784.0,-0.43988526114243554,-0.17798212649990558,-0.34601781867492853,-0.48386349421877956,0.07097195495426573,0.28595420697545826,-0.48386349421877956
8242-SOQUO,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,392.5,No,25,2.23606797749979,1.791759469228055,0-1yr,25.0,2.2729973082324975,-1.1144840003904144,0.6626213470058956,-0.90746616893028,-1.1548459714634518,-1.0775445975265499,-0.90746616893028
7460-ITWWP,Female,1,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45,No,2025,6.708203932499369,3.828641396489095,2-4yr,2025.0,2.2729973082324975,0.514214910723514,0.7091483595908428,0.20874641265470134,0.6393421099774604,0.685211338740936,0.20874641265470134
7147-AYBAA,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,2552.9,No,1369,6.082762530298219,3.6375861597263857,2-4yr,1369.0,-0.43988526114243554,0.18847512850072828,0.18571946801018444,-0.15737131410517252,0.38841961550041115,0.5198685428473501,-0.15737131410517252
7868-TMWMZ,Female,1,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,6668.35,No,3600,7.745966692414834,4.110873864173311,4-6yr,3600.0,2.2729973082324975,1.124977002391237,1.5034309315767307,1.0877638206528741,1.0556849032062787,0.9294606254370787,1.0877638206528741
4822-RVYBB,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,819.4,Yes,64,2.8284271247461903,2.1972245773362196,0-1yr,64.0,2.2729973082324975,-0.9923315820568698,1.1910352756492266,-0.8857000235893728,-0.9171958345677156,-0.726647465640217,-0.8857000235893728
6732-FZUGP,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9,4615.25,No,2209,6.855654600401044,3.871201010907891,2-4yr,2209.0,-0.43988526114243554,0.5956498562792104,1.0016038672676555,0.3114379701605196,0.6984982343913282,0.7220432296610293,0.3114379701605196
8436-BJUMM,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.6,Yes,676,5.0990195135927845,3.295836866004329,2-4yr,676.0,-0.43988526114243554,-0.259417072055602,0.6310494456089669,-0.5441389736243686,-0.00625085371920926,0.22411227530864183,-0.5441389736243686
4184-TJFAN,Female,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,273.75,Yes,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,2.2729973082324975,-1.1959189459461108,0.7822622365100459,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
8329-GWVPJ,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,No,2500,7.0710678118654755,3.9318256327243257,4-6yr,2500.0,-0.43988526114243554,0.717802274612755,0.1657793197594929,0.4738469007811344,0.7849204318565728,0.7745089178094792,0.4738469007811344
1352-VHKAJ,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.6,1957.1,No,729,5.196152422706632,3.332204510175204,2-4yr,729.0,-0.43988526114243554,-0.2186995992777538,0.22726144353245892,-0.5145593402123666,0.032718155631438935,0.25558551869711693,-0.5145593402123666
4145-UQXUQ,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,729.95,Yes,64,2.8284271247461903,2.1972245773362196,0-1yr,64.0,2.2729973082324975,-0.9923315820568698,0.9085498420977602,-0.8857000235893728,-0.9171958345677156,-0.726647465640217,-0.8857000235893728
2632-TACXW,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.65,1416.75,No,3844,7.874007874011811,4.143134726391533,4-6yr,3844.0,-0.43988526114243554,1.2064119479469335,-1.3662887375019896,1.223941755606242,1.10705408434624,0.9573797824697823,1.223941755606242
8146-QQKZH,Female,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.85,5924.4,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,0.5679056428151096,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
1767-CJKBA,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,1697.7,No,4356,8.12403840463596,4.204692619390966,4-6yr,4356.0,-0.43988526114243554,1.3692818390583263,-1.3181000458961512,1.509692176491997,1.2073644958713383,1.010653141056052,1.509692176491997
6445-TNRXS,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85,No,4624,8.246211251235321,4.23410650459726,4-6yr,4624.0,-0.43988526114243554,1.4507167846140228,1.6596287595404828,1.6592646624243845,1.2563793441339963,1.0361084706272687,1.6592646624243845
4581-LNWUM,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.4,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,-0.5188324368475904,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
4869-EPIUS,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.9,4557.5,No,3136,7.483314773547883,4.04305126783455,4-6yr,3136.0,-0.43988526114243554,0.9621071112798443,0.5363337414181814,0.8288025017251585,0.9503108834670433,0.8707656747336829,0.8288025017251585
9948-YPTDG,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,3013.05,Yes,1444,6.164414002968976,3.6635616461296463,2-4yr,1444.0,-0.43988526114243554,0.2291926012785765,0.48814504981234286,-0.11551334229573573,0.4211775863161673,0.5423482174136387,-0.11551334229573573
